도서명,저자,출판연도,이미지_URL_L,책_종류,세부_분야,출판연도_정규화
The Night Circus,Erin Morgenstern,2011,https://images.gr-assets.com/books/1387124618m/9361589.jpg,문과 책,인문/사회/문학,0.998407220599947
The Other Boleyn Girl,Philippa Gregory,2001,https://images.gr-assets.com/books/1355932638m/37470.jpg,문과 책,인문/사회/문학,0.9957525882665252
Uglies,Scott Westerfeld,2005,https://images.gr-assets.com/books/1443904172m/24770.jpg,문과 책,인문/사회/문학,0.9968144411998938
A Dance with Dragons,George R.R. Martin,2011,https://images.gr-assets.com/books/1327885335m/10664113.jpg,문과 책,인문/사회/문학,0.998407220599947
반지의 제왕,J.R.R. 톨킨,1955,https://images.gr-assets.com/books/1411114164m/33.jpg,문과 책,인문/사회/문학,0.9835412795327847
Wild,Cheryl Strayed,2012,https://images.gr-assets.com/books/1453189881m/12262741.jpg,문과 책,인문/사회/문학,0.9986726838332891
Watchmen,"Alan Moore, Dave Gibbons, John Higgins",1987,https://images.gr-assets.com/books/1442239711m/472331.jpg,문과 책,인문/사회/문학,0.9920361029997347
The Name of the Wind,Patrick Rothfuss,2007,https://images.gr-assets.com/books/1472068073m/186074.jpg,문과 책,인문/사회/문학,0.9973453676665782
Outliers,Malcolm Gladwell,2008,https://images.gr-assets.com/books/1344266315m/3228917.jpg,문과 책,인문/사회/문학,0.9976108308999205
"Moby Dick; or, The Whale","Herman Melville, Andrew Delbanco, Tom Quirk",1851,https://images.gr-assets.com/books/1327940656m/153747.jpg,문과 책,인문/사회/문학,0.9559331032651979
The Guernsey Literary and Potato Peel Pie Society,"Mary Ann Shaffer, Annie Barrows",2008,https://images.gr-assets.com/books/1351979318m/2728527.jpg,문과 책,인문/사회/문학,0.9976108308999205
Fight Club,Chuck Palahniuk,1996,https://images.gr-assets.com/books/1357128997m/5759.jpg,문과 책,인문/사회/문학,0.9944252720998141
Dead Until Dark,Charlaine Harris,2001,https://images.gr-assets.com/books/1468560853m/301082.jpg,문과 책,인문/사회/문학,0.9957525882665252
The Color Purple,Alice Walker,1982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9907087868330238
Marley & Me,John Grogan,2005,https://images.gr-assets.com/books/1308858322m/12691.jpg,문과 책,인문/사회/문학,0.9968144411998938
Ten Little Niggers,Agatha Christie,1939,https://images.gr-assets.com/books/1391120695m/16299.jpg,문과 책,인문/사회/문학,0.9792938677993099
The Lost Symbol,댄 브라운,2009,https://images.gr-assets.com/books/1358274396m/6411961.jpg,문과 책,인문/사회/문학,0.9978762941332626
"Hush, Hush",Becca Fitzpatrick,2009,https://images.gr-assets.com/books/1358261334m/6339664.jpg,문과 책,인문/사회/문학,0.9978762941332626
Beautiful Disaster,Jamie McGuire,2011,https://images.gr-assets.com/books/1358259032m/11505797.jpg,문과 책,인문/사회/문학,0.998407220599947
A Christmas Carol,Charles Dickens,1843,https://images.gr-assets.com/books/1406512317m/5326.jpg,문과 책,인문/사회/문학,0.9538093973984604
Interview with the Vampire,Anne Rice,1976,https://images.gr-assets.com/books/1380631642m/43763.jpg,문과 책,인문/사회/문학,0.9891160074329706
The Selection,Kiera Cass,2012,https://images.gr-assets.com/books/1322103400m/10507293.jpg,문과 책,인문/사회/문학,0.9986726838332891
One for the Money,Janet Evanovich,1994,https://images.gr-assets.com/books/1316730230m/6853.jpg,문과 책,인문/사회/문학,0.99389434563313
The Immortal Life of Henrietta Lacks,Rebecca Skloot,2010,https://images.gr-assets.com/books/1327878144m/6493208.jpg,문과 책,인문/사회/문학,0.9981417573666047
The Silence of the Lambs,Thomas Harris,1988,https://images.gr-assets.com/books/1390426249m/23807.jpg,문과 책,인문/사회/문학,0.9923015662330767
nan,Richelle Mead,2007,https://images.gr-assets.com/books/1361098973m/345627.jpg,문과 책,인문/사회/문학,0.9973453676665782
Blink,Malcolm Gladwell,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9968144411998938
Atonement,Ian McEwan,2001,https://images.gr-assets.com/books/1320449708m/6867.jpg,문과 책,인문/사회/문학,0.9957525882665252
Die Verwandlung,"Franz Kafka, Stanley Corngold",1915,https://images.gr-assets.com/books/1359061917m/485894.jpg,문과 책,인문/사회/문학,0.9729227501990976
The Titan's Curse,Rick Riordan,2007,https://images.gr-assets.com/books/1361038385m/561456.jpg,문과 책,인문/사회/문학,0.9973453676665782
nan,Ernest Cline,2011,https://images.gr-assets.com/books/1500930947m/9969571.jpg,문과 책,인문/사회/문학,0.998407220599947
The Art of Racing in the Rain,Garth Stein,2006,https://images.gr-assets.com/books/1377206302m/3153910.jpg,문과 책,인문/사회/문학,0.9970799044332361
The Devil in the White City,"Erik Larson, Tony Goldwyn",2003,https://images.gr-assets.com/books/1312066724m/21996.jpg,문과 책,인문/사회/문학,0.9962835147332094
Bared to You,Sylvia Day,2012,https://images.gr-assets.com/books/1477803272m/13572249.jpg,문과 책,인문/사회/문학,0.9986726838332891
The Chronicles of Narnia,"C.S. Lewis, Pauline Baynes",1956,https://images.gr-assets.com/books/1449868701m/11127.jpg,문과 책,인문/사회/문학,0.983806742766127
트와일라잇,Mark Cotta Vaz,2000,https://images.gr-assets.com/books/1352539022m/3609760.jpg,문과 책,인문/사회/문학,0.9954871250331829
"A Child Called ""It""",Dave Pelzer,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.994159808866472
The Bourne Identity,Robert Ludlum,1980,https://images.gr-assets.com/books/1335860740m/7869.jpg,문과 책,인문/사회/문학,0.9901778603663394
Artemis Fowl,Eoin Colfer,2001,https://images.gr-assets.com/books/1327945104m/249747.jpg,문과 책,인문/사회/문학,0.9957525882665252
Fallen,Lauren Kate,2009,https://images.gr-assets.com/books/1440619649m/6487308.jpg,문과 책,인문/사회/문학,0.9978762941332626
East of Eden,John Steinbeck,1952,https://images.gr-assets.com/books/1441547516m/4406.jpg,문과 책,인문/사회/문학,0.9827448898327582
Dark Places,Gillian Flynn,2009,https://images.gr-assets.com/books/1354988288m/5886881.jpg,문과 책,인문/사회/문학,0.9978762941332626
The Client,John Grisham,1993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9936288823997876
The Nanny Diaries,"Emma McLaughlin, Nicola Kraus",2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9960180514998673
Alice's Adventures in Wonderland,"Lewis Carroll, John Tenniel, Martin Gardner",1865,https://images.gr-assets.com/books/1327872220m/24213.jpg,문과 책,인문/사회/문학,0.9596495885319885
Persuasion,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9469073533315636
Elle s'appelait Sarah,Tatiana de Rosnay,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9973453676665782
The Gunslinger,Stephen King,1982,https://images.gr-assets.com/books/1375776480m/43615.jpg,문과 책,인문/사회/문학,0.9907087868330238
El amor en los tiempos del cólera,"Gabriel García Márquez, Edith Grossman",1985,https://images.gr-assets.com/books/1327124987m/9712.jpg,문과 책,인문/사회/문학,0.9915051765330503
Speak,Laurie Halse Anderson,1999,https://images.gr-assets.com/books/1310121762m/439288.jpg,문과 책,인문/사회/문학,0.9952216617998408
The Husband's Secret,Liane Moriarty,2013,https://images.gr-assets.com/books/1460577225m/17802724.jpg,문과 책,인문/사회/문학,0.9989381470666314
Into Thin Air,Jon Krakauer,1997,https://images.gr-assets.com/books/1463384482m/1898.jpg,문과 책,인문/사회/문학,0.9946907353331564
Carrie,Stephen King,1974,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9885850809662862
Running with Scissors,Augusten Burroughs,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9960180514998673
World War Z,Max Brooks,2006,https://images.gr-assets.com/books/1386328204m/8908.jpg,문과 책,인문/사회/문학,0.9970799044332361
Inferno,댄 브라운,2013,https://images.gr-assets.com/books/1397093185m/17212231.jpg,문과 책,인문/사회/문학,0.9989381470666314
Number the Stars,Lois Lowry,1989,https://images.gr-assets.com/books/1370917812m/47281.jpg,이과 책,자연/공학,0.9925670294664191
Along Came a Spider,James Patterson,1993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9936288823997876
Misery,Stephen King,1987,https://images.gr-assets.com/books/1270545451m/10614.jpg,문과 책,인문/사회/문학,0.9920361029997347
Sharp Objects,Gillian Flynn,2006,https://images.gr-assets.com/books/1423241485m/66559.jpg,문과 책,인문/사회/문학,0.9970799044332361
Bridge to Terabithia,Katherine Paterson,1977,https://images.gr-assets.com/books/1327880087m/2839.jpg,문과 책,인문/사회/문학,0.9893814706663129
Marked,"P.C. Cast, Kristin Cast",2007,https://images.gr-assets.com/books/1317067002m/30183.jpg,문과 책,인문/사회/문학,0.9973453676665782
The 7 Habits of Highly Effective People,Stephen R. Covey,1989,https://images.gr-assets.com/books/1421842784m/36072.jpg,문과 책,인문/사회/문학,0.9925670294664191
A Midsummer Night's Dream,윌리엄 셰익스피어,1595,https://images.gr-assets.com/books/1327874534m/1622.jpg,문과 책,인문/사회/문학,0.8879745155295993
Extremely Loud and Incredibly Close,Jonathan Safran Foer,2005,https://images.gr-assets.com/books/1327879967m/4588.jpg,문과 책,인문/사회/문학,0.9968144411998938
Wonder,R.J. Palacio,2012,https://images.gr-assets.com/books/1309285027m/11387515.jpg,문과 책,인문/사회/문학,0.9986726838332891
The Cat in the Hat,Dr. Seuss,1957,https://images.gr-assets.com/books/1468890477m/233093.jpg,문과 책,인문/사회/문학,0.9840722059994691
Cinder,Marissa Meyer,2012,https://images.gr-assets.com/books/1470056948m/11235712.jpg,문과 책,인문/사회/문학,0.9986726838332891
The Cuckoo's Calling,J.K. 롤링,2013,https://images.gr-assets.com/books/1358716559m/16160797.jpg,문과 책,인문/사회/문학,0.9989381470666314
Shiver,Maggie Stiefvater,2009,https://images.gr-assets.com/books/1409283154m/6068551.jpg,문과 책,인문/사회/문학,0.9978762941332626
Atlas Shrugged,"Ayn Rand, Leonard Peikoff",1957,https://images.gr-assets.com/books/1405868167m/662.jpg,문과 책,인문/사회/문학,0.9840722059994691
Three Cups of Tea,"Greg Mortenson, David Oliver Relin",2006,https://images.gr-assets.com/books/1395407074m/49436.jpg,문과 책,인문/사회/문학,0.9970799044332361
nan,"Jane Carruth, Lewis Carroll, Rene Cloke",1865,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9596495885319885
La sombra del viento,"Carlos Ruiz Zafón, Lucia Graves",2001,https://images.gr-assets.com/books/1344545047m/1232.jpg,문과 책,인문/사회/문학,0.9957525882665252
The Scorch Trials,James Dashner,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9981417573666047
How to Win Friends and Influence People,Dale Carnegie,1936,https://images.gr-assets.com/books/1442726934m/4865.jpg,문과 책,인문/사회/문학,0.9784974780992832
Under the Tuscan Sun,Frances Mayes,1996,https://images.gr-assets.com/books/1320524083m/480479.jpg,문과 책,인문/사회/문학,0.9944252720998141
Big Little Lies,Liane Moriarty,2014,https://images.gr-assets.com/books/1492239430m/19486412.jpg,문과 책,인문/사회/문학,0.9992036102999735
Ella Enchanted,Gail Carson Levine,1997,https://images.gr-assets.com/books/1410727190m/24337.jpg,문과 책,인문/사회/문학,0.9946907353331564
The Sun Also Rises,Ernest Hemingway,1926,https://images.gr-assets.com/books/1331828228m/3876.jpg,문과 책,인문/사회/문학,0.9758428457658614
A Tree Grows In Brooklyn,Betty  Smith,1943,https://images.gr-assets.com/books/1327883484m/14891.jpg,문과 책,인문/사회/문학,0.9803557207326785
Kiss the Girls,James Patterson,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.994159808866472
The Nightingale,Kristin Hannah,2015,https://images.gr-assets.com/books/1451446316m/21853621.jpg,문과 책,인문/사회/문학,0.9994690735333156
Never Let Me Go,Kazuo Ishiguro,2005,https://images.gr-assets.com/books/1353048590m/6334.jpg,문과 책,인문/사회/문학,0.9968144411998938
"PS, I Love You",Cecelia Ahern,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9962835147332094
Rebecca,"Daphne du Maurier, Sally Beauman",1938,https://images.gr-assets.com/books/1327871977m/12873.jpg,문과 책,인문/사회/문학,0.9790284045659676
Flowers for Algernon,Daniel Keyes,1966,https://images.gr-assets.com/books/1367141311m/18373.jpg,문과 책,인문/사회/문학,0.9864613750995488
Como agua para chocolate,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9925670294664191
Snow Flower and the Secret Fan,Lisa See,2005,https://images.gr-assets.com/books/1327880508m/1103.jpg,문과 책,인문/사회/문학,0.9968144411998938
The Godfather,"Mario Puzo, Robert Thompson, Peter Bart",1969,https://images.gr-assets.com/books/1394988109m/22034.jpg,문과 책,인문/사회/문학,0.9872577647995753
An Abundance of Katherines,존 그린,2006,https://images.gr-assets.com/books/1360206426m/49750.jpg,문과 책,인문/사회/문학,0.9970799044332361
Foundation,Isaac Asimov,1951,https://images.gr-assets.com/books/1417900846m/29579.jpg,문과 책,인문/사회/문학,0.9824794265994161
The Ocean at the End of the Lane,Neil Gaiman,2013,https://images.gr-assets.com/books/1497098563m/15783514.jpg,문과 책,인문/사회/문학,0.9989381470666314
A Light in the Attic,Shel Silverstein,1981,https://images.gr-assets.com/books/1427169918m/30118.jpg,문과 책,인문/사회/문학,0.9904433235996815
해리 포터,J.K. 롤링,2016,https://images.gr-assets.com/books/1470082995m/29056083.jpg,문과 책,인문/사회/문학,0.9997345367666579
Delirium,Lauren Oliver,2011,https://images.gr-assets.com/books/1327890411m/11614718.jpg,문과 책,인문/사회/문학,0.998407220599947
The Pelican Brief,John Grisham,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,문과 책,인문/사회/문학,0.9933634191664455
Coraline,Neil Gaiman,2002,https://images.gr-assets.com/books/1493497435m/17061.jpg,문과 책,인문/사회/문학,0.9960180514998673
Good Omens,"Terry Pratchett, Neil Gaiman",1990,https://images.gr-assets.com/books/1392528568m/12067.jpg,문과 책,인문/사회/문학,0.9928324926997611
On the Road,Jack Kerouac,1955,https://images.gr-assets.com/books/1413588576m/70401.jpg,문과 책,인문/사회/문학,0.9835412795327847
The Rosie Project,Graeme Simsion,2013,https://images.gr-assets.com/books/1371651741m/16181775.jpg,문과 책,인문/사회/문학,0.9989381470666314
The Lucky One,Nicholas Sparks,2008,https://images.gr-assets.com/books/1420816338m/3063499.jpg,문과 책,인문/사회/문학,0.9976108308999205
The Fountainhead,"Ayn Rand, Leonard Peikoff",1943,https://images.gr-assets.com/books/1491163636m/2122.jpg,문과 책,인문/사회/문학,0.9803557207326785
The Hunt for Red October,Tom Clancy,1984,https://images.gr-assets.com/books/1281995542m/19691.jpg,문과 책,인문/사회/문학,0.991239713299708
Watership Down,Richard Adams,1972,https://images.gr-assets.com/books/1405136931m/76620.jpg,문과 책,인문/사회/문학,0.9880541544996018
Is Everyone Hanging Out Without Me?,Mindy Kaling,2011,https://images.gr-assets.com/books/1443264638m/10335308.jpg,문과 책,인문/사회/문학,0.998407220599947
Cutting for Stone,Abraham Verghese,2009,https://images.gr-assets.com/books/1327931601m/3591262.jpg,문과 책,인문/사회/문학,0.9978762941332626
The Voyage of the Dawn Treader,"C.S. Lewis, Pauline Baynes",1951,https://images.gr-assets.com/books/1343185059m/140225.jpg,문과 책,인문/사회/문학,0.9824794265994161
